# 2001 point Hankel filter, J0 and J1
# ===================================
#
# Designed and tested for ground-penetrating radar (GPR).
#
# See the notebook `Filter-wer2001.ipynb` in the repo
# https://github.com/emsig/article-fdesign
#
#
# > Werthmüller, D., K. Key, and E. Slob, 2019;
# > A tool for designing digital filters for the Hankel and Fourier
# > transforms in potential, diffusive, and wavefield modeling;
# > Geophysics, 84(2), F47-F56;
# > DOI: 10.1190/geo2018-0069.1
#
#
# Copyright 2018 Dieter Werthmüller
#
# This work is licensed under a CC BY 4.0 license.
# <http://creativecommons.org/licenses/by/4.0/>.
#
# This file is part of libdlf.
#
#
# base                       j0                         j1
1.519851614297916058e+03  -1.794069037757930929e-06   1.069090993140710220e-08
1.531976303046464864e+03   1.399359122994669569e-06  -2.582198720279771320e-07
1.544197717077841389e+03  -5.398429045199201467e-07   3.772787088504065993e-07
1.556516628022603072e+03  -2.963222681912776857e-07  -3.975908213802252176e-07
1.568933813667027152e+03   8.801510504295719655e-07   3.231980442344222254e-07
1.581450058002217474e+03  -1.152398758897220831e-06  -2.407567249765670170e-07
1.594066151273604873e+03   1.204841031227767545e-06   1.466577333665522635e-07
1.606782890030840690e+03  -1.111888742046571064e-06  -9.340074884089402579e-08
1.619601077178088644e+03   9.669366508532442124e-07   4.588549985452797836e-08
1.632521522024719161e+03  -7.929497530827888090e-07  -3.628816599952971844e-08
1.645545040336405236e+03   6.289272893090681548e-07   2.107713307447497826e-08
1.658672454386633945e+03  -4.624335867479951855e-07  -3.033484406692030442e-08
1.671904593008613347e+03   3.172931710745857700e-07   2.271719785743433728e-08
1.685242291647610273e+03  -1.810918500988233370e-07  -3.126787247197952792e-08
1.698686392413695330e+03   8.270610700795562851e-08   1.887791754111871865e-08
1.712237744134912873e+03  -1.149107411086696346e-08  -2.197425339200049856e-08
1.725897202410873206e+03  -1.254926285467895274e-08   6.676826739328639065e-09
1.739665629666772929e+03   1.775176252762279440e-08  -1.021572991727676746e-08
1.753543895207847754e+03  -2.126153812916688014e-09  -1.718560542577536804e-09
1.767532875274256867e+03  -8.457971203581046927e-10  -5.676528935198865751e-09
1.781633453096406583e+03   5.494829125049443344e-09  -3.397483773059835570e-09
1.795846518950716927e+03   2.259518149890715275e-09  -4.987882671289663961e-09
1.810172970215829764e+03   1.036174109008390003e-09  -3.885914137430730810e-09
1.824613711429268278e+03   2.217929679484581933e-09  -4.433039989538330217e-09
1.839169654344546871e+03   3.080338747110971362e-09  -4.132022333269162749e-09
1.853841717988736718e+03   2.162763855807197990e-09  -4.272253028652960424e-09
1.868630828720491536e+03   1.991527884517132527e-09  -4.194513519236642772e-09
1.883537920288535815e+03   1.302463769032249049e-09  -4.126197054748229270e-09
1.898563933890618046e+03   3.956075613750427734e-09  -4.123071141424282202e-09
1.913709818232937778e+03   1.450013299588653894e-09  -4.191483585442483550e-09
1.928976529590042674e+03   1.346411395232008928e-10  -4.138528876694692722e-09
1.944365031865206674e+03   6.546215914707995590e-09  -3.663004685881320360e-09
1.959876296651287703e+03  -2.382165002169792265e-09  -5.008742916072610139e-09
1.975511303292072398e+03   4.121309587995632749e-09  -2.504962364235375016e-09
1.991271038944109023e+03   4.168124460632178047e-09  -5.974460584624178021e-09
2.007156498639034453e+03  -4.278048126473648265e-09  -1.727614125062476812e-09
2.023168685346397297e+03   1.188488653528753363e-08  -6.380062628644197541e-09
2.039308610036984419e+03  -9.806925126820766248e-09  -1.397783445707326327e-09
2.055577291746650189e+03   1.433319372518232979e-08  -6.580965494375349766e-09
2.071975757640655047e+03  -8.901968901209825349e-09  -1.093720407666422358e-09
2.088505043078520885e+03   9.872866187311200443e-09  -6.727516614748314855e-09
2.105166191679396889e+03  -1.293719512994674071e-09  -1.128543192210719862e-09
2.121960255387959023e+03   3.775094864840285588e-10  -6.081509406367243690e-09
2.138888294540817242e+03   7.255215431799423689e-09  -2.317307511762405081e-09
2.155951377933469303e+03  -3.841863453541240512e-09  -4.382065888862902563e-09
2.173150582887778910e+03   5.097433858231023879e-09  -3.777098677165046102e-09
2.190486995319997277e+03   2.394960910365243554e-09  -3.562328064428818557e-09
2.207961709809324020e+03   1.577499137420457036e-10  -3.704413744103926064e-09
2.225575829667017388e+03   2.345986501184770588e-09  -3.793435600324787842e-09
2.243330467006052004e+03   2.286307502043596198e-09  -3.655293556846619418e-09
2.261226742811337772e+03   2.125557726195389255e-09  -3.582421960034269437e-09
2.279265787010496297e+03   1.604537870169101098e-09  -3.662213200238845609e-09
2.297448738545198921e+03   1.837531457972499309e-09  -3.557979630579344435e-09
2.315776745443079108e+03   1.934090806291617769e-09  -3.617425445100492377e-09
2.334250964890215528e+03   1.705470727544559071e-09  -3.518783163398344715e-09
2.352872563304194500e+03   2.058379135964765205e-09  -3.548716644512363763e-09
2.371642716407754051e+03   1.559634562383765332e-09  -3.502012943270231930e-09
2.390562609303015051e+03   2.095700830108686452e-09  -3.473290691791342003e-09
2.409633436546309440e+03   1.543863447662215065e-09  -3.487514862717961042e-09
2.428856402223597797e+03   2.027590631842332787e-09  -3.400695866316117702e-09
2.448232720026494007e+03   1.616797629317812806e-09  -3.462231518222092417e-09
2.467763613328894735e+03   1.857034298783406818e-09  -3.342928257819857815e-09
2.487450315264220535e+03   1.728975536423635140e-09  -3.419616717673635688e-09
2.507294068803272694e+03   1.670529511941274103e-09  -3.306552385753064089e-09
2.527296126832710797e+03   1.866787327093091926e-09  -3.358893836000192460e-09
2.547457752234157851e+03   1.556504034311186475e-09  -3.285504814063875897e-09
2.567780217963935684e+03   1.931956549780789023e-09  -3.282529729465196376e-09
2.588264807133435170e+03   1.463713100584045203e-09  -3.270320924855653074e-09
2.608912813090129930e+03   1.879567311972825931e-09  -3.209479026388932268e-09
2.629725539499234856e+03   1.520180576583969390e-09  -3.253458766206499825e-09
2.650704300426015379e+03   1.803306607160261293e-09  -3.142641381669515755e-09
2.671850420418756585e+03   1.568256511667603026e-09  -3.216374044686923984e-09
2.693165234592389879e+03   1.646786064425101000e-09  -3.101236812998794823e-09
2.714650088712789966e+03   1.715290375552449006e-09  -3.161191332700770600e-09
2.736306339281740293e+03   1.482618947777443109e-09  -3.070917455664062990e-09
2.758135353622589264e+03   1.782568745583492657e-09  -3.095410388483586492e-09
2.780138509966566289e+03   1.421766883487358618e-09  -3.052273538292940647e-09
2.802317197539806784e+03   1.764861421998589502e-09  -3.020398190803278437e-09
2.824672816651065204e+03   1.425406649038906818e-09  -3.036617923948694350e-09
2.847206778780125660e+03   1.694713040619765415e-09  -2.949860940661064998e-09
2.869920506666919664e+03   1.475116361878651545e-09  -3.009794450051716549e-09
2.892815434401353741e+03   1.587751312905474038e-09  -2.895272796638690509e-09
2.915893007513855537e+03   1.549022847028853857e-09  -2.964242740751727158e-09
2.939154683066641155e+03   1.473697211920898431e-09  -2.860008182902922624e-09
2.962601929745708730e+03   1.612619380730785212e-09  -2.900630437448257037e-09
2.986236227953567777e+03   1.387450272935170337e-09  -2.839647392381911621e-09
3.010059069902718875e+03   1.634777901343693246e-09  -2.826591552129813820e-09
3.034071959709840939e+03   1.352722464650469226e-09  -2.824078388737944996e-09
3.058276413490797040e+03   1.602040728401389432e-09  -2.753691221478043424e-09
3.082673959456314606e+03   1.371200214345074380e-09  -2.801428005965764403e-09
3.107266138008517828e+03   1.524205765670381193e-09  -2.692868939838360906e-09
3.132054501838139458e+03   1.423435278214446134e-09  -2.762776313870051504e-09
3.157040616022598897e+03   1.427629905317452120e-09  -2.650109958257505876e-09
3.182226058124773317e+03   1.479285187389264590e-09  -2.705620113917981797e-09
3.207612418292645089e+03   1.343135616369001062e-09  -2.624186095966927286e-09
3.233201299359655877e+03   1.510191229429413329e-09  -2.634738213269071166e-09
3.258994316945950231e+03   1.294369457309691653e-09  -2.607238070254508243e-09
3.284993099560335850e+03   1.499543249434075053e-09  -2.560228589859216428e-09
3.311199288703150614e+03   1.289492950581213877e-09  -2.587927542663044266e-09
3.337614538969857222e+03   1.448098569436944188e-09  -2.493478805232350803e-09
3.364240518155554582e+03   1.319291364716131137e-09  -2.555932075251925013e-09
3.391078907360234552e+03   1.372216908601966052e-09  -2.442673130118032767e-09
3.418131401094965895e+03   1.362309029982654689e-09  -2.505977315848971235e-09
3.445399707388839033e+03   1.295956394926643047e-09  -2.409613775762164505e-09
3.472885547896849857e+03   1.394456991245007110e-09  -2.439866266141668044e-09
3.500590658008555693e+03   1.241230812001159957e-09  -2.389042906682137401e-09
3.528516786957685781e+03   1.397878651072700556e-09  -2.365701858586585964e-09
3.556665697932563035e+03   1.220161582610335162e-09  -2.370811675216728064e-09
3.585039168187412997e+03   1.367265073380965236e-09  -2.294591279185691919e-09
3.613638989154615047e+03   1.231060634369511069e-09  -2.343920889350926616e-09
3.642466966557761225e+03   1.310755395521819022e-09  -2.236259015593379404e-09
3.671524920525714606e+03   1.260458145038424314e-09  -2.300838543989034454e-09
3.700814685707477565e+03   1.245595992359894841e-09  -2.195234940355168360e-09
3.730338111388079142e+03   1.289237820784400066e-09  -2.240412510144321442e-09
3.760097061605280032e+03   1.190813788356395715e-09  -2.169130142021473636e-09
3.790093415267319870e+03   1.300349820520157005e-09  -2.168239790970856142e-09
3.820329066271489410e+03   1.159894837395197772e-09  -2.149650305736532298e-09
3.850805923623763192e+03   1.285044729455906151e-09  -2.094380018015022589e-09
3.881525911559275301e+03   1.156225371886123067e-09  -2.125915686603227552e-09
3.912490969663864689e+03   1.245407549887279259e-09  -2.029343096120878718e-09
3.943703052996479983e+03   1.172733683214608525e-09  -2.088755021826361725e-09
3.975164132212675668e+03   1.192596848749450386e-09  -1.979949643705113212e-09
4.006876193688975036e+03   1.195505175937263517e-09  -2.034273886243897749e-09
4.038841239648344072e+03   1.141825172228659868e-09  -1.946689503008665859e-09
4.071061288286548915e+03   1.209628385944735418e-09  -1.965306063535360771e-09
4.103538373899638827e+03   1.106285705345735758e-09  -1.923598072699745611e-09
4.136274547012325456e+03   1.204890441797594226e-09  -1.890203860817291438e-09
4.169271874507511711e+03   1.092384464576843187e-09  -1.900666361797430933e-09
4.202532439756723761e+03   1.179197465807383492e-09  -1.819476997334809676e-09
4.236058342751716737e+03   1.097953442560934776e-09  -1.867806371320203156e-09
4.269851700236998113e+03   1.138639444403476859e-09  -1.761625746726065598e-09
4.303914645843537983e+03   1.113838868873784170e-09  -1.818796122128849653e-09
4.338249330223416109e+03   1.094483901968705917e-09  -1.719811455178377826e-09
4.372857921185674968e+03   1.127962386970883826e-09  -1.753660206772014954e-09
4.407742603833124122e+03   1.058502348396990912e-09  -1.690652232419972878e-09
4.442905580700367864e+03   1.130122740014128272e-09  -1.678583637533856636e-09
4.478349071892802385e+03   1.038529397249992296e-09  -1.665569464952688230e-09
4.514075315226854400e+03   1.115674068302461880e-09  -1.603455489319329134e-09
4.550086566371203844e+03   1.035894753696968865e-09  -1.634072999718041269e-09
4.586385098989259859e+03   1.086811201441692948e-09  -1.538117188650248607e-09
4.622973204882689970e+03   1.045513158111060130e-09  -1.587539546173561894e-09
4.659853194136094316e+03   1.051210345037431286e-09  -1.489017042313846417e-09
4.697027395262917707e+03   1.058334859176246131e-09  -1.521645938690715904e-09
4.734498155352395770e+03   1.018818272375878562e-09  -1.458150154302623405e-09
4.772267840217816229e+03   1.064953537503625759e-09  -1.435582676793995665e-09
4.810338834545819736e+03   9.983087316366086546e-10  -1.446209989217061422e-09
4.848713542047034935e+03   1.058641692791985883e-09  -1.325871681692671610e-09
4.887394385607768527e+03   9.950965256345566507e-10  -1.462808586672062106e-09
4.926383807443057776e+03   1.035766855931851408e-09  -1.170474763456899552e-09
4.965684269250787111e+03   1.013336153061040122e-09  -1.550830691779500709e-09
5.005298252367190798e+03   9.903791979578296201e-10  -8.912193014672810262e-10
5.045228257923447018e+03   1.067029811379357965e-09  -1.845222648468942433e-09
5.085476807003660724e+03   8.942354698873498798e-10  -2.603216676332797561e-10
5.126046440803970654e+03   1.216394413136440968e-09  -2.723101365500670935e-09
5.166939720793064225e+03   6.324069124582509941e-10   1.341928107599409981e-09
5.208159228873833854e+03   1.685031229200881304e-09  -5.191843889066602254e-09
5.249707567546457540e+03  -2.079884301217010500e-10   5.528226838035902268e-09
5.291587360072649062e+03   3.239217778873774926e-09  -1.172123982640708250e-08
5.333801250641355182e+03  -2.982300544931890959e-09   1.559936299656533053e-08
5.376351904535626090e+03   8.041565227167353104e-09  -2.471637533701731506e-08
5.419242008300973794e+03  -9.711230083668624723e-09   2.568568529406310285e-08
5.462474269914917386e+03   1.165616605503382526e-08  -1.744163314679099216e-08
